Usuario,Email,Genero,Edad,Ciudad,Estrato,Referencia_producto,Estado_civil,Acepta_envio_mail,Valor_Compra
1589,1589@hotmail.com,masculino,23,barranquilla,5,B,casado/a,SI,81933
1590,1590@hotmail.com,femenino,59,bucaramanga,6,B,soltero/a,NO,46171
1591,1591@hotmail.com,masculino,59,medellin,6,B,soltero/a,SI,97792
1592,1592@hotmail.com,masculino,66,medellin,4,C,soltero/a,SI,92302
1593,1593@hotmail.com,femenino,27,bogota,5,A,soltero/a,SI,94392
1594,1594@hotmail.com,masculino,40,bogota,4,C,soltero/a,SI,91137
1595,1595@hotmail.com,femenino,48,cali,4,C,casado/a,SI,23188
1596,1596@hotmail.com,masculino,26,cali,6,D,divorciado/a,SI,30121
1597,1597@hotmail.com,masculino,26,bogota,5,C,soltero/a,SI,74670
1598,1598@hotmail.com,femenino,25,bogota,6,A,soltero/a,SI,39264
1599,1599@hotmail.com,masculino,58,bogota,5,A,soltero/a,SI,58669
1600,1600@hotmail.com,masculino,64,bogota,5,D,soltero/a,SI,74935
1601,1601@hotmail.com,femenino,64,cali,4,C,casado/a,SI,27746
1602,1602@hotmail.com,masculino,61,barranquilla,6,B,soltero/a,SI,28822
1603,1603@hotmail.com,masculino,52,bucaramanga,4,B,soltero/a,SI,43802
1604,1604@hotmail.com,masculino,53,medellin,4,A,soltero/a,SI,75500
1605,1605@hotmail.com,femenino,63,medellin,5,C,soltero/a,SI,84418
1606,1606@hotmail.com,femenino,44,bogota,5,C,soltero/a,SI,92164
1607,1607@hotmail.com,masculino,63,bogota,4,C,casado/a,SI,42084
1608,1608@hotmail.com,masculino,64,cali,4,C,divorciado/a,SI,62619
1609,1609@hotmail.com,femenino,47,cali,6,D,soltero/a,SI,40062
1610,1610@hotmail.com,masculino,61,bogota,4,C,soltero/a,SI,83622
1611,1611@hotmail.com,masculino,41,bogota,4,A,soltero/a,SI,66826
1612,1612@hotmail.com,masculino,40,bogota,6,A,soltero/a,SI,35131
1613,1613@hotmail.com,femenino,24,bogota,5,D,casado/a,SI,79503
1614,1614@hotmail.com,femenino,37,cali,4,C,soltero/a,SI,42031
1615,1615@hotmail.com,masculino,67,barranquilla,5,B,soltero/a,SI,29140
1616,1616@hotmail.com,masculino,70,bucaramanga,4,B,soltero/a,SI,23941
1617,1617@hotmail.com,femenino,52,medellin,5,B,soltero/a,SI,63240
1618,1618@hotmail.com,masculino,44,medellin,5,C,soltero/a,NO,59982
1619,1619@hotmail.com,masculino,55,bogota,5,C,casado/a,SI,53836
1620,1620@hotmail.com,masculino,60,bogota,5,C,divorciado/a,SI,57059
1621,1621@hotmail.com,femenino,68,cali,4,C,soltero/a,SI,25959
1622,1622@hotmail.com,femenino,35,cali,4,D,soltero/a,SI,21452
1623,1623@hotmail.com,masculino,25,bucaramanga,5,C,soltero/a,SI,50811
1624,1624@hotmail.com,masculino,52,cali,4,A,soltero/a,SI,25712
1625,1625@hotmail.com,femenino,49,medellin,4,A,casado/a,SI,80007
1626,1626@hotmail.com,masculino,52,bucaramanga,5,D,soltero/a,SI,59446
1627,1627@hotmail.com,masculino,35,cali,6,C,soltero/a,SI,25555
1628,1628@hotmail.com,masculino,44,medellin,6,B,soltero/a,SI,56145
1629,1629@hotmail.com,femenino,33,bucaramanga,6,B,soltero/a,SI,85128
1630,1630@hotmail.com,femenino,43,cali,5,B,soltero/a,SI,35670
1631,1631@hotmail.com,masculino,43,medellin,4,C,casado/a,SI,38470
1632,1632@hotmail.com,masculino,37,bucaramanga,6,C,divorciado/a,SI,41134
1633,1633@hotmail.com,femenino,32,cali,5,C,soltero/a,SI,87101
1634,1634@hotmail.com,masculino,41,medellin,5,A,soltero/a,SI,30262
1635,1635@hotmail.com,femenino,33,cali,4,D,soltero/a,SI,29539
1636,1636@hotmail.com,masculino,35,bogota,4,C,soltero/a,SI,35569
1637,1637@hotmail.com,masculino,65,bogota,6,B,casado/a,SI,58370
1638,1638@hotmail.com,femenino,24,bogota,6,B,soltero/a,SI,58934
1639,1639@hotmail.com,masculino,56,bogota,5,B,soltero/a,SI,54871
1640,1640@hotmail.com,masculino,47,cali,4,C,soltero/a,SI,55054
1641,1641@hotmail.com,femenino,58,cali,5,C,soltero/a,SI,82215
1642,1642@hotmail.com,masculino,60,medellin,5,C,soltero/a,SI,63837
1643,1643@hotmail.com,masculino,69,medellin,4,C,casado/a,SI,27528
1644,1644@hotmail.com,femenino,28,medellin,6,D,divorciado/a,SI,35807
1645,1645@hotmail.com,masculino,28,cali,4,C,soltero/a,SI,22520
1646,1646@hotmail.com,masculino,31,bogota,5,D,soltero/a,SI,21549
1647,1647@hotmail.com,femenino,41,bogota,5,D,soltero/a,SI,71825
1648,1648@hotmail.com,masculino,25,bogota,4,D,soltero/a,SI,50215
1649,1649@hotmail.com,masculino,61,bogota,6,C,casado/a,SI,46184
1650,1650@hotmail.com,femenino,59,cali,6,B,soltero/a,SI,55531
1651,1651@hotmail.com,masculino,22,cali,5,B,soltero/a,SI,30806
1652,1652@hotmail.com,masculino,39,bogota,6,B,soltero/a,SI,95965
1653,1653@hotmail.com,femenino,51,bogota,6,C,soltero/a,SI,42002
1654,1654@hotmail.com,masculino,53,bogota,5,C,soltero/a,SI,43169
1655,1655@hotmail.com,femenino,52,bogota,6,C,casado/a,SI,63320
1656,1656@hotmail.com,masculino,47,cali,5,C,divorciado/a,SI,49129
1657,1657@hotmail.com,masculino,60,cali,6,D,soltero/a,SI,66628
1658,1658@hotmail.com,femenino,63,bogota,4,C,soltero/a,SI,22633
1659,1659@hotmail.com,masculino,44,bogota,5,A,soltero/a,SI,59868
1660,1660@hotmail.com,masculino,60,bogota,5,A,soltero/a,SI,27933
1661,1661@hotmail.com,femenino,44,bogota,5,D,casado/a,SI,89265
1662,1662@hotmail.com,masculino,21,cali,4,C,soltero/a,SI,79937
1663,1663@hotmail.com,masculino,33,barranquilla,5,B,soltero/a,SI,59858
1664,1664@hotmail.com,femenino,49,bucaramanga,4,B,soltero/a,SI,75632
1665,1665@hotmail.com,masculino,20,medellin,6,B,soltero/a,SI,74543
1666,1666@hotmail.com,masculino,34,medellin,6,C,soltero/a,SI,55686
1667,1667@hotmail.com,femenino,52,bogota,4,C,casado/a,SI,78190
1668,1668@hotmail.com,masculino,53,bogota,5,C,divorciado/a,SI,91547
1669,1669@hotmail.com,masculino,27,cali,4,C,soltero/a,SI,24778
1670,1670@hotmail.com,femenino,38,cali,4,D,soltero/a,SI,39143
1671,1671@hotmail.com,masculino,28,bogota,6,C,soltero/a,SI,22767
1672,1672@hotmail.com,masculino,33,bogota,6,A,soltero/a,SI,40756
1673,1673@hotmail.com,femenino,38,bogota,4,A,casado/a,SI,79448
1674,1674@hotmail.com,masculino,35,bogota,4,D,soltero/a,SI,85102
1675,1675@hotmail.com,femenino,48,cali,6,C,soltero/a,SI,92550
1676,1676@hotmail.com,masculino,25,barranquilla,4,B,soltero/a,SI,89161
1677,1677@hotmail.com,masculino,45,bucaramanga,4,B,soltero/a,SI,63116
1678,1678@hotmail.com,femenino,69,medellin,5,B,soltero/a,SI,72315
1679,1679@hotmail.com,masculino,43,medellin,4,C,casado/a,SI,48199
1680,1680@hotmail.com,masculino,61,bogota,4,C,divorciado/a,SI,32558
1681,1681@hotmail.com,femenino,67,bogota,5,C,soltero/a,SI,93108
1682,1682@hotmail.com,masculino,49,cali,4,C,soltero/a,SI,53720
1683,1683@hotmail.com,masculino,70,cali,5,D,soltero/a,SI,95195
1684,1684@hotmail.com,femenino,40,bogota,6,C,soltero/a,SI,22646
1685,1685@hotmail.com,masculino,30,bogota,6,A,casado/a,SI,35845
1686,1686@hotmail.com,masculino,36,bogota,6,A,soltero/a,SI,78262
1687,1687@hotmail.com,femenino,28,bogota,6,D,soltero/a,SI,69950
1688,1688@hotmail.com,masculino,42,cali,6,C,soltero/a,SI,87477
1689,1689@hotmail.com,masculino,54,barranquilla,5,B,soltero/a,NO,75649
1690,1690@hotmail.com,femenino,44,bucaramanga,5,B,soltero/a,SI,84316
1691,1691@hotmail.com,masculino,60,medellin,6,B,casado/a,SI,36118
1692,1692@hotmail.com,masculino,31,medellin,6,C,divorciado/a,SI,44975
1693,1693@hotmail.com,femenino,47,bogota,4,A,soltero/a,SI,55412
1694,1694@hotmail.com,masculino,30,bogota,5,C,soltero/a,SI,78217
1695,1695@hotmail.com,femenino,29,cali,5,C,soltero/a,SI,40819
1696,1696@hotmail.com,masculino,41,cali,5,D,soltero/a,SI,40240
1697,1697@hotmail.com,masculino,48,bogota,4,C,casado/a,SI,55731
1698,1698@hotmail.com,femenino,38,bogota,4,A,soltero/a,SI,61803
1699,1699@hotmail.com,masculino,47,bogota,6,A,soltero/a,SI,34887
1700,1700@hotmail.com,masculino,23,bogota,6,D,soltero/a,SI,63067
1701,1701@hotmail.com,femenino,52,cali,6,C,soltero/a,SI,68836
1702,1702@hotmail.com,masculino,22,barranquilla,4,B,soltero/a,SI,90986
1703,1703@hotmail.com,masculino,54,bucaramanga,5,B,casado/a,SI,73058
1704,1704@hotmail.com,masculino,51,medellin,4,A,divorciado/a,SI,20263
1705,1705@hotmail.com,femenino,66,medellin,5,C,soltero/a,SI,89190
1706,1706@hotmail.com,femenino,21,bogota,5,C,soltero/a,SI,85357
1707,1707@hotmail.com,masculino,36,bogota,6,C,soltero/a,SI,69729
1708,1708@hotmail.com,masculino,60,cali,4,C,soltero/a,SI,86634
1709,1709@hotmail.com,femenino,34,cali,6,D,casado/a,SI,84663
1710,1710@hotmail.com,masculino,33,bogota,5,C,soltero/a,SI,23874
1711,1711@hotmail.com,masculino,20,bogota,5,A,soltero/a,SI,26171
1712,1712@hotmail.com,masculino,49,bogota,5,A,soltero/a,SI,38059
1713,1713@hotmail.com,femenino,42,bogota,6,D,soltero/a,SI,67368
1714,1714@hotmail.com,femenino,63,cali,6,C,soltero/a,SI,83451
1715,1715@hotmail.com,masculino,58,barranquilla,6,B,casado/a,SI,47555
1716,1716@hotmail.com,masculino,59,bucaramanga,4,B,divorciado/a,SI,72713
1717,1717@hotmail.com,femenino,53,medellin,5,B,soltero/a,NO,27469
1718,1718@hotmail.com,masculino,46,medellin,4,C,soltero/a,SI,31913
1719,1719@hotmail.com,masculino,54,bogota,6,C,soltero/a,SI,76397
1720,1720@hotmail.com,masculino,27,bogota,6,C,soltero/a,SI,36458
1721,1721@hotmail.com,femenino,50,cali,5,C,casado/a,SI,41011
1722,1722@hotmail.com,femenino,70,cali,6,D,soltero/a,SI,71645
1723,1723@hotmail.com,masculino,41,bucaramanga,5,C,soltero/a,SI,89350
1724,1724@hotmail.com,masculino,39,cali,6,A,soltero/a,SI,74517
1725,1725@hotmail.com,femenino,37,medellin,5,A,soltero/a,SI,44668
1726,1726@hotmail.com,masculino,31,bucaramanga,5,D,soltero/a,SI,41709
1727,1727@hotmail.com,masculino,44,cali,5,C,casado/a,SI,43692
1728,1728@hotmail.com,masculino,54,medellin,6,B,divorciado/a,SI,43548
1729,1729@hotmail.com,femenino,26,bucaramanga,4,B,soltero/a,SI,80574
1730,1730@hotmail.com,femenino,37,cali,6,B,soltero/a,SI,95235
1731,1731@hotmail.com,masculino,53,medellin,4,C,soltero/a,SI,74473
1732,1732@hotmail.com,masculino,45,bucaramanga,5,C,soltero/a,SI,64841
1733,1733@hotmail.com,femenino,64,cali,4,C,casado/a,SI,56876
1734,1734@hotmail.com,masculino,67,medellin,4,A,soltero/a,SI,79554
1735,1735@hotmail.com,femenino,56,cali,5,D,soltero/a,SI,98032
1736,1736@hotmail.com,masculino,53,bogota,4,C,soltero/a,SI,60500
1737,1737@hotmail.com,masculino,64,bogota,4,B,soltero/a,SI,43853
1738,1738@hotmail.com,femenino,63,bogota,6,B,soltero/a,SI,92864
1739,1739@hotmail.com,masculino,56,bogota,6,B,casado/a,SI,30459
1740,1740@hotmail.com,masculino,30,cali,5,C,divorciado/a,SI,84824
1741,1741@hotmail.com,femenino,20,cali,5,C,soltero/a,SI,25904
1742,1742@hotmail.com,masculino,65,medellin,4,C,soltero/a,SI,92030
1743,1743@hotmail.com,masculino,59,medellin,4,C,soltero/a,SI,71299
1744,1744@hotmail.com,femenino,24,medellin,4,D,soltero/a,SI,53071
1745,1745@hotmail.com,masculino,61,cali,6,C,casado/a,SI,66728
1746,1746@hotmail.com,masculino,48,bogota,4,D,soltero/a,SI,77510
1747,1747@hotmail.com,femenino,60,bogota,4,D,soltero/a,SI,43542
1748,1748@hotmail.com,masculino,47,bogota,5,D,soltero/a,SI,94434
1749,1749@hotmail.com,masculino,62,bogota,6,C,soltero/a,SI,63446
1750,1750@hotmail.com,femenino,70,cali,4,B,soltero/a,SI,23587
1751,1751@hotmail.com,masculino,65,cali,5,B,casado/a,SI,35409
1752,1752@hotmail.com,masculino,31,bogota,5,B,divorciado/a,SI,95950
1753,1753@hotmail.com,femenino,29,bogota,5,C,soltero/a,SI,41646
1754,1754@hotmail.com,masculino,23,bogota,5,C,soltero/a,SI,21061
1755,1755@hotmail.com,femenino,66,bogota,4,C,soltero/a,SI,48334
1756,1756@hotmail.com,masculino,68,cali,4,C,soltero/a,SI,47316
1757,1757@hotmail.com,masculino,48,cali,6,D,casado/a,SI,90978
1758,1758@hotmail.com,femenino,70,bogota,4,C,soltero/a,SI,20092
1759,1759@hotmail.com,masculino,38,bogota,5,A,soltero/a,SI,63328
1760,1760@hotmail.com,masculino,49,bogota,5,A,soltero/a,SI,34262
1761,1761@hotmail.com,femenino,58,bogota,5,D,soltero/a,SI,40538
1762,1762@hotmail.com,masculino,22,cali,5,C,soltero/a,SI,82515
1763,1763@hotmail.com,masculino,50,barranquilla,4,B,casado/a,SI,70819
1764,1764@hotmail.com,femenino,37,bucaramanga,5,B,divorciado/a,SI,27646
1765,1765@hotmail.com,masculino,63,medellin,4,B,soltero/a,SI,63496
1766,1766@hotmail.com,masculino,62,medellin,6,C,soltero/a,SI,82285
1767,1767@hotmail.com,femenino,28,bogota,6,C,soltero/a,SI,43837
1768,1768@hotmail.com,masculino,23,bogota,5,C,soltero/a,SI,22833
1769,1769@hotmail.com,masculino,59,cali,4,C,casado/a,SI,62389
1770,1770@hotmail.com,femenino,30,cali,4,D,soltero/a,SI,37607
1771,1771@hotmail.com,masculino,24,bogota,5,C,soltero/a,SI,67162
1772,1772@hotmail.com,masculino,25,bogota,4,A,soltero/a,SI,83174
1773,1773@hotmail.com,femenino,34,bogota,6,A,soltero/a,SI,49071
1774,1774@hotmail.com,masculino,50,bogota,5,D,soltero/a,SI,29741
1775,1775@hotmail.com,femenino,30,cali,5,C,casado/a,SI,25907
1776,1776@hotmail.com,masculino,26,barranquilla,5,B,divorciado/a,SI,91219
1777,1777@hotmail.com,masculino,60,bucaramanga,6,B,soltero/a,SI,93878
1778,1778@hotmail.com,femenino,57,medellin,4,B,soltero/a,SI,48838
1779,1779@hotmail.com,masculino,56,medellin,4,C,soltero/a,SI,51147
1780,1780@hotmail.com,masculino,51,bogota,6,C,soltero/a,SI,61154
1781,1781@hotmail.com,femenino,38,bogota,5,C,casado/a,SI,94540
1782,1782@hotmail.com,masculino,33,cali,6,C,soltero/a,SI,60932
1783,1783@hotmail.com,masculino,45,cali,6,D,soltero/a,SI,48162
1784,1784@hotmail.com,femenino,28,bogota,5,C,soltero/a,SI,31084
1785,1785@hotmail.com,masculino,54,bogota,6,A,soltero/a,SI,56924
1786,1786@hotmail.com,masculino,28,bogota,6,A,soltero/a,SI,80015
1787,1787@hotmail.com,femenino,47,bogota,5,D,casado/a,SI,63856
1788,1788@hotmail.com,masculino,37,cali,5,C,divorciado/a,NO,70820
1789,1789@hotmail.com,masculino,45,barranquilla,5,B,soltero/a,SI,84197
1790,1790@hotmail.com,femenino,44,bucaramanga,5,B,soltero/a,SI,46392
1791,1791@hotmail.com,masculino,20,medellin,4,B,soltero/a,SI,29195
1792,1792@hotmail.com,masculino,24,medellin,4,C,soltero/a,SI,59847
1793,1793@hotmail.com,femenino,65,bogota,4,A,casado/a,SI,33141
1794,1794@hotmail.com,masculino,29,bogota,6,C,soltero/a,SI,56744
1795,1795@hotmail.com,femenino,32,cali,4,C,soltero/a,SI,79915
1796,1796@hotmail.com,masculino,24,cali,5,D,soltero/a,SI,22926
1797,1797@hotmail.com,masculino,41,bogota,6,C,soltero/a,SI,40561
1798,1798@hotmail.com,femenino,68,bogota,6,A,soltero/a,SI,88594
1799,1799@hotmail.com,masculino,33,bogota,5,A,casado/a,SI,87758
1800,1800@hotmail.com,masculino,23,bogota,6,D,divorciado/a,SI,38677
1801,1801@hotmail.com,femenino,21,cali,5,C,soltero/a,SI,81543
1802,1802@hotmail.com,masculino,31,barranquilla,4,B,soltero/a,SI,44028
1803,1803@hotmail.com,masculino,23,bucaramanga,6,B,soltero/a,SI,51103
1804,1804@hotmail.com,masculino,47,medellin,4,A,soltero/a,SI,66918
1805,1805@hotmail.com,femenino,38,medellin,4,C,casado/a,SI,26869
1806,1806@hotmail.com,femenino,30,bogota,4,C,soltero/a,SI,39468
1807,1807@hotmail.com,masculino,22,bogota,6,C,soltero/a,SI,78720
1808,1808@hotmail.com,masculino,50,cali,6,C,soltero/a,SI,85800
1809,1809@hotmail.com,femenino,41,cali,4,D,soltero/a,SI,44156
1810,1810@hotmail.com,masculino,37,bogota,4,C,soltero/a,SI,30217
1811,1811@hotmail.com,masculino,33,bogota,6,A,casado/a,SI,22799
1812,1812@hotmail.com,masculino,69,bogota,5,A,divorciado/a,SI,42496
1813,1813@hotmail.com,femenino,56,bogota,6,D,soltero/a,SI,51016
1814,1814@hotmail.com,femenino,62,cali,4,C,soltero/a,SI,20738
1815,1815@hotmail.com,masculino,49,barranquilla,4,B,soltero/a,SI,55807
1816,1816@hotmail.com,masculino,50,bucaramanga,5,B,soltero/a,NO,97425
1817,1817@hotmail.com,femenino,67,medellin,6,B,casado/a,SI,92402
1818,1818@hotmail.com,masculino,45,medellin,5,C,soltero/a,SI,50639
1819,1819@hotmail.com,masculino,27,bogota,4,C,soltero/a,SI,24239
1820,1820@hotmail.com,masculino,45,bogota,5,C,soltero/a,SI,35754
1821,1821@hotmail.com,femenino,70,cali,6,C,soltero/a,SI,55353
1822,1822@hotmail.com,femenino,63,cali,4,D,soltero/a,SI,99083
1823,1823@hotmail.com,masculino,59,bucaramanga,5,C,casado/a,SI,91331
1824,1824@hotmail.com,masculino,56,cali,6,A,divorciado/a,SI,69600
1825,1825@hotmail.com,femenino,59,medellin,6,A,soltero/a,SI,80213
1826,1826@hotmail.com,masculino,37,bucaramanga,5,D,soltero/a,SI,28408
1827,1827@hotmail.com,masculino,24,cali,4,C,soltero/a,SI,91598
1828,1828@hotmail.com,masculino,30,medellin,4,B,soltero/a,SI,86326
1829,1829@hotmail.com,femenino,59,bucaramanga,6,B,casado/a,SI,53420
1830,1830@hotmail.com,femenino,36,cali,4,B,soltero/a,SI,87112
1831,1831@hotmail.com,masculino,58,medellin,6,C,soltero/a,SI,42240
1832,1832@hotmail.com,masculino,56,bucaramanga,6,C,soltero/a,SI,28243
1833,1833@hotmail.com,femenino,22,cali,4,C,soltero/a,SI,57031
1834,1834@hotmail.com,masculino,29,medellin,6,A,soltero/a,SI,64091
1835,1835@hotmail.com,femenino,33,cali,6,D,casado/a,SI,68711
1836,1836@hotmail.com,masculino,38,bogota,4,C,divorciado/a,SI,22378
1837,1837@hotmail.com,masculino,56,bogota,6,B,soltero/a,SI,76961
1838,1838@hotmail.com,femenino,35,bogota,6,B,soltero/a,SI,63559
1839,1839@hotmail.com,masculino,50,bogota,6,B,soltero/a,SI,27217
1840,1840@hotmail.com,masculino,29,cali,6,C,soltero/a,SI,25207
1841,1841@hotmail.com,femenino,34,cali,6,C,casado/a,SI,76165
1842,1842@hotmail.com,masculino,39,medellin,5,C,soltero/a,SI,62767
1843,1843@hotmail.com,masculino,21,medellin,6,C,soltero/a,SI,22239
1844,1844@hotmail.com,femenino,20,medellin,5,D,soltero/a,SI,40827
1845,1845@hotmail.com,masculino,26,cali,5,C,soltero/a,SI,43784
1846,1846@hotmail.com,masculino,59,bogota,6,D,soltero/a,SI,69396
1847,1847@hotmail.com,femenino,37,bogota,6,D,casado/a,SI,77231
1848,1848@hotmail.com,masculino,32,bogota,6,D,divorciado/a,SI,79747
1849,1849@hotmail.com,masculino,51,bogota,4,C,soltero/a,SI,96639
1850,1850@hotmail.com,femenino,64,cali,4,B,soltero/a,SI,36588
1851,1851@hotmail.com,masculino,38,cali,5,B,soltero/a,SI,77128
1852,1852@hotmail.com,masculino,34,bogota,4,B,soltero/a,SI,76918
1853,1853@hotmail.com,femenino,59,bogota,5,C,casado/a,SI,95316
1854,1854@hotmail.com,masculino,65,bogota,6,C,soltero/a,SI,38722
1855,1855@hotmail.com,femenino,58,bogota,6,C,soltero/a,SI,49942
1856,1856@hotmail.com,masculino,25,cali,4,C,soltero/a,SI,31874
1857,1857@hotmail.com,masculino,30,cali,4,D,soltero/a,SI,62402
1858,1858@hotmail.com,femenino,38,bogota,5,C,soltero/a,SI,94603
1859,1859@hotmail.com,masculino,49,bogota,5,A,casado/a,SI,91429
1860,1860@hotmail.com,masculino,31,bogota,5,A,divorciado/a,SI,49061
1861,1861@hotmail.com,femenino,30,bogota,5,D,soltero/a,SI,64370
1862,1862@hotmail.com,masculino,33,cali,4,C,soltero/a,SI,39162
1863,1863@hotmail.com,masculino,42,barranquilla,4,B,soltero/a,SI,73611
1864,1864@hotmail.com,femenino,30,bucaramanga,4,B,soltero/a,SI,70306
1865,1865@hotmail.com,masculino,62,medellin,6,B,casado/a,SI,58023
1866,1866@hotmail.com,masculino,60,medellin,5,C,soltero/a,SI,22424
1867,1867@hotmail.com,femenino,25,bogota,6,C,soltero/a,SI,80208
1868,1868@hotmail.com,masculino,46,bogota,6,C,soltero/a,SI,55874
1869,1869@hotmail.com,masculino,39,cali,4,C,soltero/a,SI,72043
1870,1870@hotmail.com,femenino,28,cali,6,D,soltero/a,SI,30501
1871,1871@hotmail.com,masculino,51,bogota,5,C,casado/a,SI,50150
1872,1872@hotmail.com,masculino,22,bogota,6,A,divorciado/a,SI,56336
1873,1873@hotmail.com,femenino,47,bogota,6,A,soltero/a,SI,44854
1874,1874@hotmail.com,masculino,26,bogota,6,D,soltero/a,SI,82443
1875,1875@hotmail.com,femenino,20,cali,4,C,soltero/a,SI,94667
1876,1876@hotmail.com,masculino,27,barranquilla,4,B,soltero/a,SI,57265
1877,1877@hotmail.com,masculino,49,bucaramanga,5,B,casado/a,SI,32478
1878,1878@hotmail.com,femenino,36,medellin,4,B,soltero/a,SI,63005
1879,1879@hotmail.com,masculino,23,medellin,6,C,soltero/a,SI,45518
1880,1880@hotmail.com,masculino,36,bogota,5,C,soltero/a,SI,69553
1881,1881@hotmail.com,femenino,26,bogota,4,C,soltero/a,SI,58576
1882,1882@hotmail.com,masculino,41,cali,5,C,soltero/a,SI,88316
1883,1883@hotmail.com,masculino,36,cali,4,D,casado/a,SI,20931
1884,1884@hotmail.com,femenino,42,bogota,4,C,divorciado/a,SI,76000
1885,1885@hotmail.com,masculino,47,bogota,5,A,soltero/a,SI,45362
1886,1886@hotmail.com,masculino,29,bogota,5,A,soltero/a,SI,62108
1887,1887@hotmail.com,femenino,63,bogota,6,D,soltero/a,NO,51676
1888,1888@hotmail.com,masculino,56,cali,4,C,soltero/a,SI,66572
1889,1889@hotmail.com,masculino,39,barranquilla,6,B,casado/a,SI,41720
1890,1890@hotmail.com,femenino,29,bucaramanga,4,B,soltero/a,SI,49297
1891,1891@hotmail.com,masculino,28,medellin,4,B,soltero/a,SI,72293
1892,1892@hotmail.com,masculino,65,medellin,6,C,soltero/a,SI,74748
1893,1893@hotmail.com,femenino,65,bogota,6,A,soltero/a,SI,97507
1894,1894@hotmail.com,masculino,65,bogota,5,C,soltero/a,SI,57053
1895,1895@hotmail.com,femenino,44,cali,5,C,casado/a,SI,85270
1896,1896@hotmail.com,masculino,36,cali,4,D,divorciado/a,SI,74672
1897,1897@hotmail.com,masculino,55,bogota,6,C,soltero/a,SI,33241
1898,1898@hotmail.com,femenino,45,bogota,5,A,soltero/a,SI,95874
1899,1899@hotmail.com,masculino,42,bogota,4,A,soltero/a,SI,59952
1900,1900@hotmail.com,masculino,33,bogota,4,D,soltero/a,SI,45365
1901,1901@hotmail.com,femenino,31,cali,5,C,casado/a,SI,45559
1902,1902@hotmail.com,masculino,47,barranquilla,5,B,soltero/a,SI,94541
1903,1903@hotmail.com,masculino,61,bucaramanga,6,B,soltero/a,SI,22647
1904,1904@hotmail.com,masculino,26,medellin,4,A,soltero/a,SI,95978
1905,1905@hotmail.com,femenino,54,medellin,6,C,soltero/a,SI,52855
1906,1906@hotmail.com,femenino,34,bogota,6,C,soltero/a,SI,99782
1907,1907@hotmail.com,masculino,29,bogota,4,C,casado/a,SI,90262
1908,1908@hotmail.com,masculino,31,cali,5,C,divorciado/a,SI,22238
1909,1909@hotmail.com,femenino,42,cali,5,D,soltero/a,SI,23867
1910,1910@hotmail.com,masculino,59,bogota,5,C,soltero/a,SI,21494
1911,1911@hotmail.com,masculino,28,bogota,6,A,soltero/a,SI,68669
